Journey_ID,Customer_ID,Product_ID,Visit_Date,Visit_Time,Stage,Action,Duration_Seconds
J170620,C100155,P1005,04-10-2024,01:23:21,Checkout,drop off,144
J412338,C102569,P1015,15-12-2023,20:33:30,Homepage,view,117
J845741,C100832,P1023,26-11-2024,19:04:19,Product Page,view,296
J376282,C102335,P1013,22-03-2022,21:27:36,Checkout,drop off,161
J268019,C100062,P1021,10-03-2025,19:06:50,Checkout,drop off,111
J587131,C100275,P1018,01-08-2022,00:26:10,Product Page,view,355
J922535,C101901,P1004,04-07-2023,06:27:29,Product Page,view,46
J874220,C102618,P1010,17-01-2025,12:40:42,Homepage,view,306
J740754,C100813,P1004,08-07-2025,06:02:00,Checkout,drop off,46
J739991,C102596,P1004,15-05-2024,17:07:19,Checkout,drop off,41
J360549,C101810,P1022,06-05-2023,01:42:08,Homepage,view,240
J155003,C100399,P1021,19-08-2024,05:51:30,Checkout,drop off,85
J740141,C101108,P1021,10-11-2022,04:43:22,Homepage,view,173
J612123,C101979,P1018,22-05-2025,12:06:58,Product Page,view,287
J482993,C101707,P1009,15-10-2022,03:21:49,Homepage,view,129
J826672,C101108,P1001,11-02-2022,13:25:47,Product Page,view,289
J939692,C100871,P1001,04-02-2023,08:00:40,Homepage,view,313
J546852,C100558,P1012,23-05-2022,17:27:48,Homepage,view,147
J109466,C102448,P1011,17-11-2023,10:45:50,Checkout,drop off,327
J748415,C101353,P1008,07-03-2024,11:25:26,Homepage,view,234
J250393,C100882,P1013,23-08-2025,20:24:30,Product Page,view,50
J850960,C101135,P1020,30-07-2024,07:19:49,Checkout,drop off,85
J524219,C102668,P1001,10-06-2022,20:11:24,Product Page,view,148
J307037,C102442,P1003,27-09-2022,10:37:58,Checkout,drop off,307
J853961,C101760,P1012,10-09-2025,18:04:56,Homepage,view,266
J921228,C102080,P1025,06-01-2024,10:26:54,Homepage,view,150
J425734,C100273,P1002,31-07-2024,20:55:34,Product Page,view,97
J504190,C102622,P1010,04-01-2025,17:35:22,Product Page,view,302
J475121,C101458,P1001,15-01-2022,00:57:58,Homepage,view,395
J871799,C100365,P1021,17-09-2022,06:53:30,Checkout,purchase,190
J896694,C102562,P1024,14-05-2022,19:25:56,Checkout,drop off,60
J257945,C102712,P1020,16-04-2023,14:56:23,Homepage,view,65
J641259,C100844,P1025,13-09-2024,14:39:11,Product Page,view,98
J865739,C101169,P1005,17-04-2024,09:39:58,Checkout,drop off,274
J514283,C101887,P1020,03-04-2025,10:06:34,Checkout,drop off,182
J143340,C100876,P1006,14-03-2024,04:29:39,Checkout,drop off,110
J565623,C100050,P1007,21-09-2024,20:45:35,Product Page,view,238
J101030,C100048,P1003,04-12-2024,15:56:22,Product Page,view,88
J206783,C101695,P1024,16-01-2023,02:57:57,Product Page,view,239
J319164,C101562,P1009,08-11-2024,01:32:49,Product Page,view,30
J865518,C100180,P1009,03-04-2024,07:02:47,Checkout,drop off,184
J142931,C102620,P1013,05-12-2022,17:27:35,Checkout,drop off,117
J733494,C101896,P1003,25-01-2023,02:02:29,Checkout,purchase,153
J845109,C100537,P1004,28-10-2022,10:17:51,Homepage,view,70
J126341,C101453,P1008,22-11-2025,19:24:39,Homepage,view,113
J854398,C101369,P1013,09-05-2023,08:20:13,Homepage,view,345
J766627,C100876,P1014,10-08-2023,06:31:33,Product Page,view,217
J452781,C102967,P1003,03-02-2025,11:14:54,Product Page,view,273
J366452,C100803,P1007,08-08-2025,23:58:59,Product Page,view,247
J745728,C102506,P1002,23-01-2022,05:47:30,Checkout,drop off,347
J427082,C102592,P1006,08-08-2025,07:17:06,Product Page,view,315
J990023,C101024,P1024,12-07-2024,16:36:54,Checkout,drop off,315
J506388,C100261,P1009,10-10-2025,22:21:28,Product Page,view,45
J610973,C102130,P1014,20-08-2023,13:39:29,Checkout,drop off,174
J168854,C101423,P1016,26-02-2025,14:07:01,Checkout,drop off,264
J633016,C102516,P1011,03-09-2025,19:36:31,Product Page,view,152
J969152,C102735,P1003,11-01-2024,00:16:31,Product Page,view,323
J199837,C102860,P1003,21-03-2022,04:38:26,Product Page,view,308
J176397,C101951,P1019,30-08-2024,08:13:46,Checkout,drop off,106
J138331,C101800,P1010,19-10-2022,16:33:16,Checkout,purchase,234
J326102,C100976,P1025,04-08-2022,20:53:24,Product Page,view,60
J725274,C101534,P1015,05-08-2023,12:07:48,Homepage,view,65
J368115,C102318,P1020,28-03-2022,18:15:02,Product Page,view,206
J643290,C100407,P1016,20-05-2023,22:05:36,Homepage,view,64
J485750,C101981,P1009,05-05-2025,15:25:37,Product Page,view,229
J759705,C100303,P1020,21-05-2025,02:17:02,Homepage,view,378
J607814,C102694,P1002,26-08-2025,11:49:49,Checkout,drop off,275
J487305,C102540,P1001,19-07-2024,09:57:24,Product Page,view,264
J734819,C100777,P1007,01-01-2022,09:45:48,Checkout,drop off,61
J431333,C100845,P1017,24-09-2023,04:54:27,Homepage,view,360
J880188,C101006,P1004,25-10-2023,20:20:39,Product Page,view,179
J414281,C101619,P1010,19-11-2022,14:16:29,Checkout,drop off,365
J860599,C101974,P1024,04-11-2022,10:38:12,Homepage,view,252
J900125,C102013,P1019,29-09-2023,13:18:39,Product Page,view,320
J466878,C102172,P1023,19-06-2024,17:04:36,Product Page,view,323
J961355,C100169,P1001,20-06-2022,02:49:27,Product Page,view,254
J323585,C101461,P1021,28-09-2025,03:45:00,Homepage,view,350
J181185,C100611,P1006,06-11-2025,14:32:10,Homepage,view,58
J809579,C102280,P1006,10-06-2025,15:28:43,Homepage,view,289
J235894,C100882,P1021,12-10-2024,13:29:29,Homepage,view,346
J328777,C102403,P1011,23-03-2025,08:15:29,Homepage,view,259
J809810,C101274,P1021,26-08-2025,07:22:52,Homepage,view,158
J904897,C101050,P1017,21-01-2025,10:56:47,Checkout,drop off,32
J734243,C100941,P1022,22-09-2022,18:45:44,Homepage,view,333
J527266,C101683,P1001,09-09-2022,16:57:31,Homepage,view,85
J871841,C102222,P1006,12-08-2023,06:11:23,Checkout,drop off,388
J425341,C100980,P1021,12-01-2023,15:00:00,Product Page,view,387
J924650,C100383,P1020,26-03-2024,14:57:39,Homepage,view,124
J789937,C102962,P1003,23-07-2023,21:55:29,Homepage,view,354
J160704,C101033,P1005,14-05-2023,18:59:49,Checkout,drop off,94
J876541,C102957,P1023,06-01-2025,21:51:31,Homepage,view,141
J764627,C102455,P1009,31-08-2022,17:37:45,Homepage,view,386
J121781,C100369,P1024,08-06-2024,00:59:04,Checkout,drop off,88
J435422,C102754,P1014,18-10-2023,01:43:06,Product Page,view,154
J598278,C102475,P1014,03-01-2024,03:09:19,Homepage,view,367
J277286,C100238,P1017,07-08-2023,18:41:33,Product Page,view,185
J124287,C100696,P1010,04-12-2023,22:32:58,Product Page,view,52
J802283,C100826,P1023,08-02-2025,20:19:57,Checkout,purchase,323
J934515,C100723,P1010,18-10-2025,07:58:25,Checkout,drop off,224
J504553,C102534,P1016,29-05-2024,05:27:12,Checkout,drop off,150
J470485,C102531,P1022,21-06-2023,11:11:22,Product Page,view,146
J722564,C102337,P1024,23-07-2022,00:48:09,Checkout,drop off,364
J189518,C101332,P1002,29-05-2022,16:07:53,Homepage,view,190
J949030,C102255,P1021,26-02-2022,15:11:40,Product Page,view,241
J325459,C102024,P1017,24-08-2023,19:06:15,Homepage,view,381
J326501,C102743,P1013,30-11-2024,12:43:58,Homepage,view,158
J388834,C100458,P1022,31-07-2024,21:59:46,Homepage,view,64
J489246,C100499,P1019,03-08-2025,18:20:32,Product Page,view,180
J132986,C100382,P1013,11-04-2022,09:00:08,Product Page,view,289
J447556,C100027,P1019,08-05-2025,13:05:42,Homepage,view,203
J882406,C100497,P1018,28-02-2024,06:30:34,Homepage,view,222
J418596,C101056,P1018,01-09-2023,13:24:46,Homepage,view,342
J781044,C100287,P1015,02-01-2025,16:53:36,Product Page,view,311
J863888,C100315,P1012,15-11-2022,08:03:43,Product Page,view,47
J730058,C100164,P1018,19-03-2022,04:31:39,Checkout,drop off,159
J526883,C102311,P1002,30-05-2024,20:34:40,Homepage,view,392
J498659,C100009,P1013,25-12-2022,04:25:19,Checkout,drop off,359
J306720,C102962,P1001,04-10-2025,17:56:53,Product Page,view,381
J980008,C101888,P1013,29-12-2022,19:24:29,Product Page,view,116
J708460,C102017,P1021,27-08-2024,02:48:46,Checkout,drop off,215
J401592,C102597,P1025,30-12-2025,14:45:12,Homepage,view,109
J137140,C102509,P1011,07-10-2024,17:42:21,Product Page,view,371
J702379,C100312,P1014,31-08-2023,10:29:18,Homepage,view,232
J215260,C100781,P1003,22-10-2024,03:52:07,Checkout,purchase,120
J881895,C102575,P1011,29-05-2024,04:47:17,Checkout,drop off,123
J863583,C101570,P1016,20-10-2025,19:04:03,Checkout,drop off,257
J426796,C102560,P1004,12-12-2023,16:43:57,Product Page,view,217
J925318,C102785,P1011,01-01-2023,14:06:31,Product Page,view,165
J419320,C100925,P1025,09-02-2023,22:49:27,Product Page,view,64
J257807,C101372,P1010,24-05-2025,02:15:50,Checkout,drop off,74
J862655,C100810,P1003,06-03-2025,19:01:23,Checkout,purchase,220
J335908,C102973,P1003,22-05-2025,14:10:40,Checkout,drop off,378
J927274,C100820,P1016,26-05-2024,16:29:46,Checkout,drop off,342
J755798,C102913,P1021,23-05-2025,23:01:35,Homepage,view,395
J596373,C102025,P1013,26-03-2024,17:35:19,Checkout,drop off,346
J502451,C100680,P1023,27-02-2023,09:23:13,Product Page,view,233
J405807,C101479,P1011,30-05-2024,02:21:29,Checkout,drop off,221
J869721,C102452,P1012,03-09-2024,15:55:29,Checkout,drop off,344
J279939,C100516,P1016,05-09-2024,16:48:51,Homepage,view,201
J609687,C100100,P1014,25-11-2024,11:03:15,Product Page,view,210
J233856,C100540,P1025,10-03-2025,04:42:25,Checkout,purchase,78
J755469,C100631,P1023,05-07-2023,11:16:56,Checkout,purchase,194
J775843,C102951,P1025,27-04-2025,08:56:20,Product Page,view,273
J466006,C100232,P1018,27-11-2025,18:10:53,Product Page,view,265
J740860,C102820,P1016,27-08-2023,09:18:44,Checkout,drop off,302
J346682,C101999,P1012,02-07-2024,09:16:21,Homepage,view,274
J816624,C100666,P1010,18-04-2023,14:09:25,Product Page,view,199
J871605,C100920,P1010,03-07-2023,09:53:15,Homepage,view,128
J508807,C102114,P1009,09-07-2024,04:59:51,Homepage,view,290
J971671,C101674,P1003,14-04-2022,17:28:24,Checkout,drop off,256
J269232,C100591,P1021,24-03-2025,23:54:10,Product Page,view,156
J162591,C102157,P1011,19-01-2022,11:44:40,Homepage,view,215
J636141,C102235,P1008,26-09-2025,14:57:47,Product Page,view,391
J662261,C101349,P1013,01-09-2023,22:35:33,Product Page,view,307
J691169,C101774,P1009,27-03-2023,04:14:06,Checkout,drop off,366
J532082,C100901,P1010,30-06-2023,09:54:39,Checkout,drop off,334
J563548,C100216,P1020,15-11-2023,09:29:27,Homepage,view,179
J257405,C101738,P1016,11-10-2022,22:13:15,Checkout,drop off,252
J174889,C101943,P1025,21-11-2022,10:13:12,Checkout,drop off,123
J269077,C102115,P1004,10-08-2023,18:49:52,Checkout,purchase,347
J282620,C102875,P1018,18-04-2024,17:04:19,Checkout,drop off,49
J347816,C101487,P1012,17-10-2025,04:31:23,Product Page,view,83
J176237,C100418,P1013,29-04-2022,17:59:28,Product Page,view,85
J811227,C102949,P1024,28-04-2025,23:37:56,Checkout,drop off,99
J578649,C102382,P1004,05-01-2024,22:21:11,Product Page,view,172
J323059,C102857,P1020,28-02-2025,19:49:18,Checkout,drop off,117
J852882,C102525,P1012,04-02-2025,14:27:00,Checkout,drop off,374
J129187,C102623,P1010,26-09-2023,13:53:47,Product Page,view,98
J892251,C102508,P1021,23-08-2025,11:47:46,Homepage,view,182
J287592,C101830,P1006,17-12-2023,07:50:52,Homepage,view,167
J783866,C101596,P1011,14-07-2025,18:22:56,Checkout,drop off,359
J563780,C102236,P1004,23-12-2025,03:46:40,Checkout,drop off,88
J409670,C102786,P1012,20-03-2024,02:37:37,Checkout,drop off,122
J741275,C101211,P1019,28-02-2023,14:15:41,Checkout,drop off,83
J356911,C101750,P1020,21-04-2023,07:22:00,Checkout,purchase,314
J676143,C101347,P1013,02-11-2022,13:05:46,Homepage,view,204
J826729,C100310,P1019,14-05-2023,00:14:08,Checkout,drop off,226
J406398,C101400,P1016,28-04-2024,04:01:24,Product Page,view,138
J871855,C101086,P1016,05-08-2025,11:53:22,Product Page,view,39
J905614,C101149,P1014,22-09-2022,10:42:09,Product Page,view,292
J824286,C101802,P1004,27-07-2022,12:21:45,Checkout,drop off,97
J944147,C100273,P1023,29-03-2024,08:46:36,Product Page,view,343
J848807,C100704,P1007,20-10-2022,19:40:39,Product Page,view,108
J594950,C101303,P1004,04-07-2024,11:57:04,Checkout,drop off,266
J627719,C100729,P1013,20-05-2025,07:21:32,Product Page,view,340
J590694,C102982,P1009,01-09-2024,17:04:54,Checkout,purchase,179
J402328,C100232,P1023,15-03-2024,07:10:21,Checkout,drop off,213
J442335,C101815,P1001,29-06-2024,09:54:54,Homepage,view,246
J397674,C101242,P1014,24-11-2025,21:46:26,Checkout,drop off,200
J702636,C101540,P1020,27-08-2025,13:16:52,Checkout,purchase,201
J617520,C100614,P1009,06-03-2025,06:30:09,Checkout,drop off,217
J551699,C100329,P1009,19-01-2022,11:57:26,Homepage,view,155
J601355,C101451,P1024,15-08-2023,04:46:59,Checkout,drop off,112
J683431,C100873,P1008,17-10-2023,19:02:21,Checkout,drop off,377
J525896,C102631,P1003,03-02-2025,03:17:06,Product Page,view,377
J618151,C102806,P1009,14-08-2023,16:20:36,Product Page,view,295
J504621,C101546,P1011,26-12-2025,22:14:16,Product Page,view,279
J602744,C100130,P1024,24-09-2024,18:05:12,Homepage,view,316
J364011,C102835,P1024,25-03-2023,19:47:22,Checkout,purchase,206
J576070,C100295,P1013,12-04-2024,02:17:29,Checkout,drop off,271
J302550,C102393,P1015,12-01-2023,00:45:38,Homepage,view,273
J437040,C101362,P1010,09-05-2022,19:28:44,Checkout,drop off,348
J762847,C100509,P1024,12-11-2022,06:08:52,Checkout,drop off,237
J169435,C102327,P1019,28-09-2022,02:46:41,Homepage,view,379
J666872,C100598,P1016,16-06-2023,16:44:45,Product Page,view,320
J602019,C101304,P1012,10-07-2024,07:04:24,Product Page,view,138
J900997,C100861,P1004,08-02-2024,12:38:10,Homepage,view,238
J691889,C102594,P1005,15-02-2023,17:43:26,Homepage,view,99
J875274,C101846,P1014,20-01-2022,14:47:50,Homepage,view,82
J835473,C101198,P1010,09-11-2025,20:03:57,Homepage,view,65
J179040,C102236,P1005,19-07-2025,03:18:43,Product Page,view,394
J291620,C101626,P1020,07-08-2023,19:21:49,Product Page,view,350
J450284,C100923,P1007,16-12-2022,17:38:44,Checkout,drop off,189
J217402,C100140,P1012,18-11-2022,14:59:29,Product Page,view,129
J211411,C102622,P1018,18-11-2022,21:42:38,Product Page,view,173
J842280,C101672,P1016,25-03-2025,17:15:02,Homepage,view,246
J664017,C100519,P1013,03-01-2024,02:18:29,Checkout,drop off,187
J761129,C100169,P1013,11-04-2024,17:49:27,Checkout,purchase,50
J101695,C102290,P1021,12-02-2023,11:45:10,Homepage,view,129
J763809,C102971,P1023,25-04-2022,13:30:31,Checkout,drop off,158
J382351,C102512,P1010,01-06-2025,15:32:37,Checkout,drop off,148
J946535,C101231,P1019,17-08-2022,06:16:23,Checkout,drop off,369
J566592,C100475,P1018,13-07-2022,17:29:32,Checkout,purchase,275
J784510,C100410,P1018,06-06-2024,18:23:52,Product Page,view,122
J975018,C102958,P1004,18-01-2022,12:37:54,Homepage,view,121
J191892,C102160,P1012,13-10-2025,08:17:02,Checkout,drop off,379
J481949,C100803,P1013,21-04-2023,05:03:09,Homepage,view,171
J942155,C102496,P1019,23-06-2023,11:27:39,Checkout,purchase,391
J300024,C101984,P1004,17-11-2022,15:04:32,Checkout,drop off,82
J477597,C100059,P1016,02-11-2025,00:36:41,Product Page,view,214
J144808,C100693,P1014,11-09-2025,19:03:06,Product Page,view,178
J639790,C100190,P1025,11-10-2022,17:13:34,Checkout,drop off,400
J440877,C102254,P1017,19-10-2023,15:04:47,Homepage,view,96
J237352,C101034,P1004,14-12-2023,17:43:24,Product Page,view,267
J835433,C100202,P1010,10-07-2022,09:25:59,Product Page,view,281
J382676,C100623,P1002,06-04-2023,04:16:19,Checkout,purchase,50
J128958,C102432,P1024,29-04-2023,16:28:58,Checkout,drop off,253
J786299,C101130,P1020,18-11-2023,03:19:44,Checkout,drop off,246
J720524,C101952,P1018,23-09-2023,07:32:17,Product Page,view,317
J165830,C101253,P1016,14-03-2025,20:05:03,Checkout,drop off,276
J240478,C101478,P1005,27-01-2022,21:34:03,Product Page,view,300
J382884,C101682,P1024,29-08-2024,12:28:31,Homepage,view,295
J248614,C102649,P1007,09-02-2022,13:23:44,Checkout,drop off,294
J707830,C101835,P1010,17-06-2023,22:40:10,Homepage,view,399
J728128,C102526,P1015,30-04-2024,20:34:36,Homepage,view,73
J611576,C100274,P1009,29-07-2025,08:11:22,Homepage,view,117
J631992,C102089,P1005,20-09-2025,05:40:27,Product Page,view,141
J903880,C100159,P1023,10-10-2025,07:22:05,Homepage,view,310
J140787,C101467,P1021,09-09-2022,09:43:37,Product Page,view,291
J686364,C100849,P1024,04-03-2022,14:42:41,Checkout,drop off,165
J341783,C102858,P1004,09-05-2022,18:50:27,Checkout,drop off,218
J683076,C102016,P1022,10-06-2023,18:12:31,Checkout,drop off,186
J420290,C102842,P1012,16-02-2024,13:19:22,Homepage,view,92
J771480,C101912,P1007,25-07-2022,03:36:25,Homepage,view,30
J967292,C100697,P1005,10-07-2025,22:30:11,Product Page,view,256
J176760,C101644,P1013,25-08-2025,09:27:03,Homepage,view,239
J766466,C100064,P1004,16-12-2025,07:22:37,Checkout,purchase,111
J246856,C102154,P1010,01-02-2024,14:12:49,Homepage,view,152
J839404,C102615,P1024,08-04-2025,13:06:58,Product Page,view,68
J765456,C101575,P1004,29-09-2023,12:26:12,Checkout,purchase,372
J513453,C102531,P1023,20-07-2024,15:58:04,Checkout,drop off,238
J955978,C102547,P1015,09-11-2025,00:53:37,Checkout,drop off,251
J186720,C101187,P1013,19-09-2022,23:06:25,Product Page,view,261
J305080,C102865,P1020,12-11-2022,10:31:09,Checkout,purchase,279
J273273,C100294,P1007,15-08-2025,10:39:22,Product Page,view,178
J618987,C101263,P1018,10-02-2022,10:30:51,Homepage,view,103
J314395,C102526,P1017,03-04-2022,22:46:08,Homepage,view,375
J309415,C101528,P1012,09-07-2024,07:44:26,Checkout,drop off,99
J345533,C102672,P1008,23-02-2025,16:13:09,Product Page,view,53
J342798,C101920,P1018,08-06-2025,22:23:15,Product Page,view,358
J672372,C100878,P1001,22-08-2022,04:25:44,Checkout,drop off,230
J692372,C100543,P1021,27-08-2022,06:27:43,Product Page,view,199
J938155,C102366,P1002,09-05-2024,23:56:19,Checkout,drop off,258
J223159,C102999,P1022,06-06-2022,07:08:16,Product Page,view,347
J519462,C102196,P1005,14-08-2025,18:11:07,Checkout,drop off,373
J826153,C101902,P1009,16-08-2023,10:16:59,Checkout,purchase,169
J210129,C100381,P1015,13-09-2024,13:38:33,Homepage,view,82
J683454,C100014,P1024,14-11-2023,21:27:19,Homepage,view,175
J437979,C100307,P1002,13-08-2025,00:55:33,Product Page,view,105
J467011,C101749,P1005,31-07-2025,02:41:50,Homepage,view,358
J617769,C102846,P1006,04-08-2025,00:37:15,Product Page,view,318
J592390,C102564,P1020,24-12-2023,17:45:26,Product Page,view,88
J149056,C100679,P1009,11-05-2025,01:32:38,Homepage,view,135
J380561,C101649,P1025,25-07-2024,12:06:09,Checkout,drop off,117
J417436,C101261,P1003,09-02-2025,23:31:02,Product Page,view,230
J197668,C100479,P1014,26-04-2025,15:19:10,Homepage,view,328
J573237,C102365,P1004,06-02-2023,13:31:52,Homepage,view,285
J260864,C102565,P1004,02-02-2023,11:04:22,Homepage,view,272
J505173,C101297,P1011,17-11-2023,10:31:59,Product Page,view,198
J467798,C101904,P1016,23-03-2022,05:19:24,Checkout,drop off,37
J178348,C102520,P1013,11-10-2023,21:26:40,Product Page,view,236
J683440,C101383,P1021,01-03-2022,18:04:18,Product Page,view,325
J666449,C102535,P1008,23-07-2025,20:34:49,Product Page,view,167
J103175,C102167,P1001,07-01-2022,15:42:36,Homepage,view,251
J743988,C100596,P1010,27-10-2023,08:46:24,Checkout,purchase,165
J163960,C102360,P1010,18-01-2024,03:18:34,Product Page,view,276
J555520,C102437,P1018,25-08-2024,11:21:49,Checkout,purchase,371
J270342,C100686,P1018,10-10-2025,15:35:56,Product Page,view,142
J911761,C100622,P1025,12-11-2023,11:12:04,Homepage,view,193
J169894,C100018,P1020,24-06-2023,14:14:37,Checkout,drop off,133
J158810,C100365,P1005,06-09-2022,06:01:16,Checkout,purchase,392
J103037,C102931,P1020,19-10-2023,17:25:05,Checkout,drop off,354
J522123,C101307,P1005,11-10-2023,11:04:56,Product Page,view,88
J497516,C102708,P1025,08-01-2022,16:39:09,Product Page,view,229
J140595,C100858,P1015,07-02-2023,08:17:44,Product Page,view,46
J290622,C102488,P1006,11-11-2025,01:04:12,Product Page,view,199
J676489,C102716,P1020,18-03-2022,10:19:20,Product Page,view,159
J773528,C101393,P1022,04-09-2025,16:07:35,Checkout,drop off,193
